Year,Contract Number,Contract Type,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,Call Center – Pharmacy Hold Time,Call Center – Foreign Language Interpreter and TTY/TDD Availability,Appeals Auto–Forward,Appeals Upheld,Enrollment Timeliness,Complaints about the Drug Plan,Beneficiary Access and Performance Problems,Members Choosing to Leave the Plan,Drug Plan Quality Improvement,Getting Information From Drug Plan,Rating of Drug Plan,Getting Needed Prescription Drugs,MPF Price Accuracy,High Risk Medication,Diabetes Treatment,Part D Medication Adherence for Oral Diabetes Medications,Part D Medication Adherence for Hypertension (RAS antagonists),Part D Medication Adherence for Cholesterol (Statins)
2012,H1659,MA-PD,Local CCP,"PIEDMONT COMMUNITY HEALTHCARE, INC.",Piedmont Medicare Advantage,Piedmont Medicare Advantage,0.025,72.6,,,99.44,,,,,,,,,,,,,
2012,H1681,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Insurance Company,0.021527778,84.1,0,,87.62,0.99,100,0.17,,0.85,0.85,0.9,96.4,0.308,0.862,0.688,0.711,0.649
2012,H1716,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Insurance Company,0.021527778,84.1,1,,86.99,0.54,80,0.22,,0.82,0.84,0.91,96.3,0.215,0.842,0.766,0.752,0.709
2012,H1717,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,UnitedHealthcare,0.043055556,77.4,0,,96.87,0.74,60,0.13,,0.76,0.83,0.93,97.9,0.225,0.844,0.67,0.679,0.649
2012,H1777,MA-PD,Local CCP,"CATHOLIC SPECIAL NEEDS PLAN, LLC","ArchCare Advantage,HMO SNP","ArchCare Advantage,HMO SNP",0.023611111,,,,95.61,0,80,0.06,,,,,90.6,0.14,0.705,0.835,0.716,0.697
2012,H1804,MA-PD,PFFS,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Insurance Company,0.021527778,84.1,2.8,,84.62,,100,0,,,,,96.5,0.202,0.834,0.815,0.797,0.777
2012,H1806,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Insurance Company,0.023611111,84.1,0,,86.59,0.42,100,0.13,,0.81,0.84,0.9,96.6,0.246,0.835,0.735,0.728,0.699
2012,H1837,MA-PD,Local CCP,"ESSENCE HEALTHCARE, INC.",Essence Healthcare,Essence Healthcare,0.030555556,82.9,0.7,,94.06,0.53,80,0.24,,0.85,0.82,0.93,89.8,0.158,0.884,0.799,0.788,0.766
2012,H1846,MA-PD,Local CCP,MOUNT CARMEL HEALTH INSURANCE COMPANY,MediGold,MediGold,0.023611111,86.8,,,97.01,,100,,,,,,97.6,0.244,0.811,0.693,0.749,0.697
2012,H1849,MA-PD,Local CCP,"ANTHEM HEALTH PLANS OF KENTUCKY, INC.",Anthem Blue Cross and Blue Shield,Anthem Blue Cross and Blue Shield,0.039583333,69.1,6.9,,75.81,0.45,60,0.04,,0.79,0.86,0.92,96.5,0.243,0.789,0.706,0.735,0.707
2012,H1903,MA-PD,Local CCP,"WELLCARE OF LOUISIANA, INC.",WellCare,WellCare,0.013194444,86.1,3.2,,94.85,0.79,80,0.17,,0.81,0.83,0.89,98.8,0.291,0.853,0.636,0.649,0.614
2012,H1906,MA-PD,PFFS,"HUMANA HEALTH BENEFIT PLAN OF LA, INC.","Humana Health Benefit Plan of LA, Inc.","Humana Health Benefit Plan of LA, Inc.",0.021527778,84.1,0,,78.77,0.52,80,0.11,,0.87,0.87,0.93,96.2,0.31,0.818,0.749,0.715,0.69
2012,H1944,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,UnitedHealthcare,0.045833333,77.4,0,,89.61,0.74,40,0.15,,0.82,0.84,0.92,98.4,0.085,0.884,0.82,0.807,0.739
2012,H1951,MA-PD,Local CCP,"HUMANA HEALTH BENEFIT PLAN OF LOUISIANA, INC.","Humana Health Benefit Plan of Louisiana, Inc.","Humana Health Benefit Plan of Louisiana, Inc.",0.021527778,84.1,0.7,,70.59,0.28,100,0.03,,0.85,0.85,0.92,96.1,0.314,0.845,0.737,0.717,0.673
2012,H1961,MA-PD,Local CCP,"PEOPLES HEALTH, INC.",Peoples Health,Peoples Health,0.027083333,92.2,0.7,,95.63,0.2,80,0.04,,0.85,0.89,0.93,97.2,0.321,0.836,0.734,0.714,0.683
2012,H2001,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,UnitedHealthcare,0.045833333,77.4,0,,96.5,0.54,60,0.08,,0.84,0.83,0.94,97.8,0.111,0.809,0.781,0.779,0.764
2012,H2012,MA-PD,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Health Plan, Inc.",0.021527778,84.5,0,,69.67,0.8,100,0.15,,0.51,0.86,0.93,96.6,0.228,0.856,0.763,0.728,0.701
2012,H2029,MA-PD,Local CCP,"HUMANA INSURANCE OF PUERTO RICO, INC.","Humana Insurance of Puerto Rico, Inc.","Humana Insurance of Puerto Rico, Inc.",0.023611111,84.8,0,,55.37,0.75,80,0.21,,0.75,0.83,0.87,96.9,0.265,0.893,0.543,0.538,0.356
2012,H2034,MA-PD,Local CCP,"COMMUNITY CARE HEALTH PLAN, INC.",Community Care,Community Care,0.001388889,,,,87.5,,100,,,,,,110.6,0.248,0.762,0.649,0.835,0.773
2012,H2108,MA-PD,Local CCP,BRAVO HEALTH MID- ATLANTIC INC.,Bravo Health,Bravo Health,0.013194444,83.2,9.6,,87.33,0.8,39,0.11,,0.81,0.8,0.88,98.7,0.149,0.844,0.674,0.639,0.608
2012,H2111,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,UnitedHealthcare,0.045833333,,0,,94.61,0.57,60,0.09,,,,,98,0.215,0.743,0.715,0.729,0.717
2012,H2112,MA-PD,Local CCP,"AETNA HEALTH, INC.",Aetna Medicare,Aetna Medicare,,,25.6,,,0.49,0,0.12,,0.79,0.76,0.87,98.4,0.093,0.861,0.747,0.733,0.686
2012,H2150,MA-PD,1876 Cost,KAISER FNDN HP OF THE MID-ATLANTIC STS,Kaiser Permanente Medicare Plus,Kaiser Permanente Medicare Plus,,,0.5,,46.94,0.26,100,0.02,,0.78,0.89,0.94,97.8,0.117,0.917,0.788,0.788,0.742
2012,H2161,MA-PD,Local CCP,"UPPER PENINSULA HEALTH PLAN, INC.",Upper Peninsula Health Plan Plus (HMO SNP),Upper Peninsula Health Plan Plus (HMO SNP),0.079166667,,,,25.71,,,,,,,,,,,,,
2012,H2165,MA-PD,Local CCP,"HEALTHSPRING LIFE & HEALTH INSURANCE COMPANY, INC.",HealthSpring Life & Health,HealthSpring Life & Health,0.017361111,75.2,,,96.38,0.95,64,,,0.82,0.8,0.92,,0.255,0.808,0.788,0.719,0.704
2012,H2174,MA-PD,Local CCP,TRILLIUM COMMUNITY HEALTH PLAN,Trillium Advantage,Trillium Advantage,0.027083333,85.3,13.2,0.286,95.71,0.05,80,0.06,,0.85,0.88,0.93,97.1,0.262,0.867,0.799,0.763,0.779
2012,H2182,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,UnitedHealthcare,0.045833333,77.4,0,,96.34,0.8,40,0.16,,0.86,0.83,0.92,98.3,0.213,0.864,0.637,0.642,0.568
2012,H2224,MA-PD,Local CCP,"SENIOR WHOLE HEALTH, LLC",Senior Whole Health,Senior Whole Health,0.030555556,,5.1,,81.35,0.05,80,0.05,,,0.9,0.94,99.4,0.199,0.804,0.801,0.762,0.762
2012,H2225,MA-PD,Local CCP,"COMMONWEALTH CARE ALLIANCE, INC.","Commonwealth Care Alliance, Inc.","Commonwealth Care Alliance, Inc.",0.025,,0,,94.54,0,80,0.03,,0.89,0.91,0.94,99.3,0.16,0.862,0.803,0.754,0.724
2012,H2226,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare Community Plan,UnitedHealthcare Community Plan,0.045833333,,0,,92.54,0.3,40,0.04,,0.89,0.89,0.92,98,0.181,0.848,0.761,0.74,0.71
2012,H2228,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,UnitedHealthcare,0.045833333,,2.2,,96.73,0.12,60,0.08,,,,,98,0.183,0.729,0.777,0.798,0.749
2012,H2230,MA-PD,Local CCP,"BLUE CROSS AND BLUE SHIELD OF MA HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,Blue Cross Blue Shield of Massachusetts,0.025,95.3,0,,99.64,0.11,80,0.08,,0.84,0.81,0.91,97.7,0.111,0.824,0.811,0.813,0.77
2012,H2237,MA-PD,Local CCP,"INDEPENDENT CARE HEALTH PLAN, INC.",iCare,iCare,0.016666667,,0,,98.71,0.47,80,0.1,,0.86,0.83,0.91,97.4,0.184,0.897,0.618,0.594,0.577
2012,H2241,MA-PD,Local CCP,GOLDEN STATE MEDICARE HEALTH PLAN,"Golden State Medicare Health Plan, Golden (HMO)","Golden State Medicare Health Plan, Golden (HMO)",0.036805556,84.7,,,98.74,,100,,,,,,,0.194,0.842,0.826,0.662,0.624
2012,H2256,MA-PD,Local CCP,"TUFTS ASSOCIATED HMO, INC.",Tufts Health Plan Medicare Preferred,Tufts Health Plan Medicare Preferred,0.024305556,75.3,1.2,0.552,79.49,0.2,60,0.03,,0.85,0.88,0.94,98.4,0.105,0.818,0.81,0.814,0.784
2012,H2261,MA-PD,Local CCP,"BLUE CROSS AND BLUE SHIELD OF MA HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,Blue Cross Blue Shield of Massachusetts,0.025,95.3,5.9,,97.4,0.04,80,0.19,,0.83,0.79,0.9,97.7,0.113,0.789,0.813,0.818,0.78
2012,H2312,MA-PD,Local CCP,HEALTH ALLIANCE PLAN OF MICHIGAN,HAP Senior Plus,HAP Senior Plus,0.019444444,71.8,0.4,,96.52,0.13,80,0.03,,0.84,0.83,0.93,96.8,0.188,0.85,0.785,0.81,0.759
2012,H2320,MA-PD,Local CCP,PRIORITY HEALTH,Priority Health Medicare,Priority Health Medicare,0.054861111,84.6,0.5,,67.82,0.16,60,0.04,,0.87,0.85,0.92,97.4,0.186,0.831,0.769,0.811,0.774
2012,H2322,MA-PD,Local CCP,"ALLIANCE HEALTH AND LIFE INSURANCE, CO",Alliance Medicare PPO,Alliance Medicare PPO,0.019444444,71.8,0,,95.56,0.35,60,0.14,,0.85,0.81,0.92,96.8,0.204,0.821,0.784,0.808,0.76
2012,H2323,MA-PD,Local CCP,FIDELIS SECURECARE OF MICHIGAN,Fidelis SecureCare Of Michigan,Fidelis SecureCare Of Michigan,0.032638889,,,,98.62,,100,0.11,,,,,,0.204,0.771,0.835,0.826,0.808
2012,H2354,MA-PD,Local CCP,HEALTHPLUS OF MICHIGAN,HealthPlus of Michigan,HealthPlus of Michigan,0.029166667,86,0,,96.34,0.09,100,0.01,,,0.89,0.95,96.3,0.236,0.821,0.808,0.812,0.778
2012,H2406,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,UnitedHealthcare,0.045833333,,0,,95.7,0.07,60,0.08,,,,,,0.331,0.712,0.873,0.829,0.817
2012,H2410,MA-PD,PFFS,MEDICA HEALTH PLANS,Medica Health Plans,Medica Health Plans,0.014583333,72.2,0,,87.83,,100,,,,,,97.9,0.102,0.838,0.823,0.795,0.765
2012,H2411,MA-PD,Local CCP,FALLON COMMUNITY HEALTH PLAN,Fallon Senior Plan PPO,Fallon Senior Plan PPO,,,,,,,80,,,,,,97.7,0.109,0.794,0.748,0.806,0.813
2012,H2416,MA-PD,Local CCP,PRIMEWEST HEALTH SYSTEM,PrimeWest Health,PrimeWest Health,0.029166667,,0,,,0,100,0.02,,0.88,0.87,0.94,96.8,0.187,0.775,0.85,0.838,0.823
2012,H2417,MA-PD,Local CCP,ITASCA MEDICAL CARE,Itasca Medical Care/IMCare Classic,Itasca Medical Care/IMCare Classic,0.024305556,,,,,,60,,,,,,96.6,0.162,0.834,0.86,0.845,0.872
2012,H2419,MA-PD,Local CCP,SOUTH COUNTRY HEALTH ALLIANCE,South Country Health Alliance,South Country Health Alliance,0.026388889,,0,,,0.09,80,0.02,,0.89,0.88,0.94,97.5,0.164,0.769,0.909,0.839,0.83
2012,H2422,MA-PD,Local CCP,"HEALTHPARTNERS, INC.",HealthPartners,HealthPartners,0.01875,,0,,,0,100,0.04,,0.81,0.85,0.91,96.1,0.141,0.776,0.761,0.755,0.795
2012,H2425,MA-PD,Local CCP,BLUE PLUS,Blue Plus,Blue Plus,0.029166667,,3.8,0.6,,0.03,100,0.02,,0.8,0.86,0.94,96.6,0.134,0.778,0.828,0.819,0.816
2012,H2450,MA-PD,1876 Cost,MEDICA INSURANCE COMPANY,Medica Insurance Company,Medica Insurance Company,,,0.2,,86.47,0.12,80,0.02,,0.86,0.85,0.93,97.3,0.15,0.845,0.838,0.833,0.8
2012,H2456,MA-PD,Local CCP,UCARE MINNESOTA,UCare,UCare,0.022916667,,3.4,,,0,80,0.03,,0.81,0.87,0.91,97.5,0.184,0.803,0.764,0.764,0.761
2012,H2457,MA-PD,Local CCP,METROPOLITAN HEALTH PLAN,Metropolitan Health Plan MSHO,Metropolitan Health Plan MSHO,0.023611111,,,,,,80,,,,,,95.8,0.136,0.87,0.775,0.79,0.752
2012,H2458,MA-PD,Local CCP,MEDICA HEALTH PLANS,Medica Health Plans,Medica Health Plans,0.014583333,,0,,,0.03,100,0.03,,,0.85,0.91,96.9,0.185,0.802,0.803,0.793,0.789
2012,H2459,MA-PD,Local CCP,UCARE MINNESOTA,UCare,UCare,0.022916667,94,1.3,0.333,94.05,0.18,80,0.04,,0.86,0.84,0.93,97.6,0.13,0.834,0.832,0.835,0.796
2012,H2462,MA-PD,1876 Cost,"GROUP HEALTH PLAN, INC.",HealthPartners,HealthPartners,,,0,,78.51,0.03,100,0.02,,0.88,0.85,0.92,96.8,0.131,0.804,0.862,0.848,0.843
2012,H2486,MA-PD,Local CCP,"HUMANA MEDICAL PLAN OF UTAH, INC.","Humana Medical Plan of Utah, Inc.","Humana Medical Plan of Utah, Inc.",0.020138889,84.5,0,,72.73,0.33,100,0.19,,0.86,0.86,0.91,96.4,0.16,0.847,0.762,0.733,0.758
2012,H2491,MA-PD,Local CCP,"WELLCARE HEALTH INSURANCE OF ARIZONA, INC.",'Ohana Health Plan,'Ohana Health Plan,0.009722222,86.1,,,83.87,0.14,80,,,,,,98.2,0.173,0.905,0.637,0.569,0.611
2012,H2542,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Insurance Company,0.023611111,84.1,0,,81.46,0.54,80,0.18,,0.86,0.84,0.9,96.5,0.218,0.836,0.745,0.718,0.669
2012,H2593,MA-PD,Local CCP,"CAREMORE HEALTH PLAN OF ARIZONA, INC.","CareMore Health Plan of Arizona, Inc.","CareMore Health Plan of Arizona, Inc.",0.014583333,49.3,0,,93.57,0.74,80,0.13,,0.88,0.88,0.93,97.2,0.155,0.883,0.756,0.729,0.677
2012,H2610,MA-PD,Local CCP,"ESSENCE HEALTHCARE, INC.",Essence Healthcare,Essence Healthcare,0.028472222,83.1,0.4,0.222,92.94,0.25,80,0.05,,0.84,0.87,0.94,89.4,0.198,0.831,0.765,0.747,0.708
2012,H2611,MA-PD,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Coventry Health Care,Coventry Health Care,0.020138889,71.4,0,0.2,94.06,0.41,60,0.39,,0.82,0.83,0.92,96.5,0.217,0.808,0.728,0.714,0.681
2012,H2643,MA-PD,Local CCP,L. A. CARE HEALTH PLAN,L.A. Care Health Plan Medicare Advantage,L.A. Care Health Plan Medicare Advantage,0.013194444,,0,,97.52,0.11,100,0.23,,0.76,0.83,0.89,98.4,0.219,0.925,0.678,0.62,0.552
2012,H2649,MA-PD,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Health Plan, Inc.",0.021527778,84.1,0.9,,67.44,0.21,80,0.04,,0.87,0.86,0.91,96.1,0.211,0.857,0.748,0.733,0.704
2012,H2654,MA-PD,Local CCP,"UNITEDHEALTHCARE OF THE MIDWEST, INC.",UnitedHealthcare,UnitedHealthcare,0.043055556,77.4,0.7,,95.43,0.42,40,0.07,,0.86,0.85,0.93,98.3,0.192,0.834,0.74,0.736,0.706
2012,H2663,MA-PD,Local CCP,"COVENTRY HEALTH CARE OF MISSOURI, INC","Group Health Plan, Inc.","Group Health Plan, Inc.",0.0125,71.8,2,0.5,90.17,0.25,40,0.14,,0.83,0.85,0.92,98.4,0.203,0.811,0.757,0.749,0.729
2012,H2667,MA-PD,Local CCP,"COVENTRY HEALTH CARE OF MISSOURI, INC",Coventry Health Care,Coventry Health Care,0.020138889,64.8,0,,95.9,0.11,80,0.04,,0.88,0.88,0.94,96.3,0.225,0.81,0.775,0.777,0.725
2012,H2672,MA-PD,Local CCP,"COVENTRY HEALTH CARE OF KANSAS, INC.",COVENTRY HEALTH CARE,COVENTRY HEALTH CARE,0.0125,84.9,0,,93.09,0.28,20,0.09,,0.86,0.85,0.94,98.4,0.207,0.839,0.755,0.728,0.707
2012,H2701,MA-PD,Local CCP,NEW WEST HEALTH SERVICES,New West Health Services,New West Health Services,0.022916667,72.9,2.1,,96.66,0.08,80,0.04,,0.88,0.84,0.94,98.7,0.147,0.837,0.771,0.771,0.75
2012,H2773,MA-PD,Local CCP,"QUALITY HEALTH PLANS OF NEW YORK, INC.",QUALITY HEALTH PLANS,QUALITY HEALTH PLANS,,,,,,,0,,,,,,,,,1,0.774,0.304
2012,H2775,MA-PD,Local CCP,AMERICAN PROGRESSIVE LIFE & HEALTH INSURANCE OF NY,Universal American Corp.,Universal American Corp.,,,2,,91.3,0.73,0,0.26,,0.85,0.8,0.91,98,0.161,0.834,0.765,0.765,0.74
2012,H2802,MA-PD,Local CCP,"UNITEDHEALTHCARE OF THE MIDLANDS, INC.",UnitedHealthcare,UnitedHealthcare,0.043055556,77.4,0,,100,0.33,60,0.06,,0.87,0.86,0.93,98.3,0.173,0.767,0.75,0.751,0.699
2012,H2803,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,UnitedHealthcare,0.043055556,77.4,1.6,,96.53,0.47,40,0.07,,0.84,0.85,0.94,98.2,0.172,0.825,0.739,0.735,0.692
2012,H2810,MA-PD,Local CCP,GROUP HEALTH OPTIONS,"Group Health Options, Inc.","Group Health Options, Inc.",0.024305556,92.9,0,,68.23,0.7,100,0.11,,0.82,0.81,0.93,97.5,0.171,0.871,0.741,0.768,0.706
2012,H2816,MA-PD,PFFS,AMERICAN PROGRESSIVE LIFE & HEALTH INSUR CO OF NY,Universal American Corp.,Universal American Corp.,,,,,6.83,0.67,,,,,,,,,,,,
2012,H2836,MA-PD,Local CCP,"ANTHEM HEALTH PLANS, INC.",Anthem Blue Cross and Blue Shield,Anthem Blue Cross and Blue Shield,,,,,,,,,,,,,,,,,,
2012,H2899,MA-PD,Local CCP,"ARCADIAN HEALTH PLAN OF NORTH CAROLINA, INC.",Southeast Community Care,Southeast Community Care,,,3.1,,96.02,0.79,0,0.19,,0.82,0.83,0.88,98.4,0.214,0.86,0.662,0.635,0.579
2012,H2905,MA-PD,Local CCP,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Sierra Health and Life Insurance Company, Inc.","Sierra Health and Life Insurance Company, Inc.",0.03125,80.1,0,,97.27,0.35,60,0.13,,0.85,0.78,0.9,90.8,0.133,0.817,0.684,0.656,0.649
2012,H2906,MA-PD,Local CCP,HOMETOWN HEALTH PLAN,Senior Care Plus,Senior Care Plus,0.009027778,83.5,,,85.44,,80,,,,,,97.6,0.26,0.881,0.901,0.787,0.746
2012,H2926,MA-PD,Local CCP,PRIMEWEST HEALTH SYSTEM,PrimeWest Health,PrimeWest Health,0.029166667,,,,,,100,,,,,,97.9,,0.773,0.944,0.749,0.865
2012,H2931,MA-PD,Local CCP,"HEALTH PLAN OF NEVADA, INC.","Health Plan of Nevada, Inc.","Health Plan of Nevada, Inc.",0.029166667,79.6,0,0.8,98.38,0.25,40,0.09,,0.81,0.84,0.91,88.9,0.132,0.796,0.72,0.703,0.705
2012,H2944,MA-PD,PFFS,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Insurance Company,0.021527778,84,0.6,0.6,82.41,1.2,60,0.2,,0.46,0.86,0.92,96.4,0.207,0.835,0.748,0.737,0.701
2012,H2949,MA-PD,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Health Plan, Inc.",0.020138889,84,0.4,,58.19,0.36,80,0.07,,0.75,0.85,0.9,96.3,0.199,0.856,0.735,0.735,0.72
2012,H2960,MA-PD,Local CCP,HOMETOWN HEALTH PLAN,Senior Care Plus,Senior Care Plus,0.009027778,83.5,5.3,,70.3,0.12,60,0.04,,0.89,0.88,0.93,98.3,0.191,0.865,0.743,0.756,0.726
2012,H2997,MA-PD,Local CCP,"ROCKY MOUNTAIN HOSPITAL AND MEDICAL SERVICES, INC.",Anthem Blue Cross and Blue Shield,Anthem Blue Cross and Blue Shield,0.045138889,69.1,,0.333,93.46,0.43,60,0.16,,,,,95.7,0.188,0.82,0.724,0.716,0.671
2012,H3028,MA-PD,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.","Humana Health Plan, Inc.",0.020138889,84.5,0,,68.31,1.31,100,0.14,,0.5,0.85,0.89,97.1,0.152,0.907,0.717,0.747,0.684
2012,H3044,MA-PD,Local CCP,"NHP OF INDIANA, LLC",Welborn Health Plans,Welborn Health Plans,0.024305556,78.7,33.9,,99.42,0.06,80,0.07,,0.82,0.86,0.92,96.4,0.261,0.746,0.794,0.781,0.73
2012,H3107,MA-PD,Local CCP,"OXFORD HEALTH PLANS (NJ), INC.",UnitedHealthcare,UnitedHealthcare,0.045833333,77.4,0.3,0.6,94.48,0.8,40,0.1,,0.81,0.82,0.91,98,0.131,0.848,0.676,0.696,0.628
2012,H3113,MA-PD,Local CCP,"OXFORD HEALTH PLANS (NJ), INC.",UnitedHealthcare,UnitedHealthcare,0.045833333,,,,86.55,,60,,,,,,,0.276,0.552,0.815,0.77,0.761
2012,H3132,MA-PD,Local CCP,"AHF MCO OF FLORIDA, INC.",Positive Healthcare Partners,Positive Healthcare Partners,0.017361111,,,,87.72,,80,,,,,,96.4,0.177,0.856,0.824,0.757,0.805
2012,H3144,MA-PD,Local CCP,"COVENTRY HEALTH CARE OF ILLINOIS, INC.",PersonalCare,PersonalCare,,,,,,,,,,,,,,,,,,
2012,H3152,MA-PD,Local CCP,"AETNA HEALTH, INC.",Aetna Medicare,Aetna Medicare,,,27.6,0.667,,0.18,0,0.12,,0.82,0.79,0.9,98.1,0.08,0.827,0.72,0.76,0.705
2012,H3154,MA-PD,Local CCP,"HORIZON HEALTHCARE OF NEW JERSEY, INC.","Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Blue Cross Blue Shield of New Jersey, Inc.",0.023611111,77.4,6.1,0.6,89.02,0.4,80,0.06,,0.81,0.81,0.88,98.1,0.086,0.829,0.753,0.782,0.733
2012,H3156,MA-PD,Local CCP,AMERIHEALTH HMO_INC,AmeriHealth 65,AmeriHealth 65,0.027777778,84.7,0,,87.32,0.36,80,0.12,,0.79,0.77,0.91,99.9,0.154,0.772,0.778,0.789,0.776
2012,H3164,MA-PD,Local CCP,"AMERICHOICE OF NEW JERSEY, INC",UnitedHealthcare Community Plan,UnitedHealthcare Community Plan,0.045833333,,3,,95.41,0.46,60,0.18,,0.73,0.82,0.86,97.7,0.222,0.882,0.665,0.663,0.61
2012,H3204,MA-PD,Local CCP,PRESBYTERIAN HEALTH PLAN,Presbyterian Senior Care (HMO),Presbyterian Senior Care (HMO),0.034722222,88.1,0,,90.07,0.16,80,0.03,,0.84,0.87,0.93,98.6,0.188,0.833,0.722,0.751,0.745
2012,H3206,MA-PD,Local CCP,"PRESBYTERIAN INSURANCE COMPANY, INC.",Presbyterian MediCare PPO,Presbyterian MediCare PPO,0.034722222,88.1,0,,89.35,0.45,80,0.05,,0.74,0.85,0.91,98.8,0.192,0.832,0.703,0.696,0.684
2012,H3209,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,UnitedHealthcare,0.041666667,,0,,97.72,0.27,60,0.11,,0.76,0.83,0.89,97.7,0.212,0.863,0.624,0.666,0.619
2012,H3240,MA-PD,Local CCP,"AMERIGROUP NEW JERSEY, INC.",Amerigroup Community Care,Amerigroup Community Care,0.022222222,61.6,0,,98.61,0.97,80,0.25,,0.78,0.82,,98,0.171,0.872,0.612,0.583,0.494
2012,H3251,MA-PD,Local CCP,"LOVELACE HEALTH SYSTEM, INC.",Lovelace Medicare Plan,Lovelace Medicare Plan,0.071527778,80.5,0,,91.28,0.13,80,0.03,,0.83,0.87,0.93,95.7,0.193,0.868,0.711,0.719,0.703
2012,H3283,MA-PD,Local CCP,MEDICA HEALTH PLANS,Medica Health Plans,Medica Health Plans,,,,,,,,,,,,,,,,,,
2012,H3305,MA-PD,Local CCP,"MVP HEALTH PLAN, INC.",MVP HEALTH CARE,MVP HEALTH CARE,0.013194444,80.7,0.4,,96.8,0.14,80,0.02,,0.84,0.84,0.94,97.9,0.16,0.807,0.798,0.806,0.762
2012,H3307,MA-PD,Local CCP,"OXFORD HEALTH PLANS (NY), INC.",UnitedHealthcare,UnitedHealthcare,0.045833333,77.4,0,0.75,94.26,0.46,40,0.09,,0.85,0.8,0.88,97.8,0.128,0.846,0.757,0.736,0.665
2012,H3312,MA-PD,Local CCP,AETNA HEALTH INC.,Aetna Medicare,Aetna Medicare,,,25.7,,,0.25,0,0.08,,0.78,0.8,0.9,97.4,0.074,0.841,0.733,0.754,0.691
2012,H3327,MA-PD,Local CCP,"TOUCHSTONE HEALTH HMO, INC.",Touchstone Health,Touchstone Health,0.013888889,66.7,0.6,,95.92,1.62,40,0.21,,0.79,0.77,0.88,97.7,0.134,0.868,0.715,0.703,0.649
2012,H3328,MA-PD,Local CCP,NEW YORK STATE CATHOLIC HLTH PLAN INC,Fidelis Care,Fidelis Care,0.022222222,91,2.6,,96.07,0.93,80,0.23,,0.73,0.77,0.89,97.6,0.17,0.865,0.681,0.694,0.649
2012,H3330,MA-PD,Local CCP,HEALTH INSURANCE PLAN OF GREATER NEW YORK,EmblemHealth Medicare HMO,EmblemHealth Medicare HMO,0.01875,85.2,0.9,0.4,95.61,0.39,13,0.06,,0.76,0.86,0.9,97.8,0.129,0.868,0.735,0.727,0.658
2012,H3333,MA-PD,PFFS,AMERICAN PROGRESSIVE LIFE/HLTH INS.,Universal American Corp.,Universal American Corp.,,,5.2,,92.31,5.19,0,0.38,,0.77,0.79,0.89,98.1,0.154,0.827,0.763,0.769,0.724
2012,H3335,MA-PD,Local CCP,"EXCELLUS HEALTH PLAN, INC.","Excellus Health Plan, Inc","Excellus Health Plan, Inc",0.015277778,89.3,0.4,,93.84,0.18,80,0.06,,0.9,0.85,0.93,98.4,0.155,0.837,0.798,0.804,0.742
2012,H3337,MA-PD,Local CCP,"LIBERTY HEALTH ADVANTAGE, INC.",Liberty Health Advantage,Liberty Health Advantage,0.013888889,77.3,0,,84.62,0.63,80,0.41,,0.79,0.81,0.87,98.1,0.111,0.859,0.638,0.589,0.541
2012,H3342,MA-PD,Local CCP,"EMPIRE HEALTHCHOICE ASSURANCE, INC.",Empire BlueCross BlueShield,Empire BlueCross BlueShield,0.039583333,69.1,17.3,0.571,87.49,0.95,60,0.05,,0.83,0.81,0.89,96.4,0.127,0.84,0.75,0.762,0.689
