Year,Contract Number,Contract Type,Organization Type,Contract Name,Organization Marketing Name,Parent Organization,Call Center – Pharmacy Hold Time,Call Center – Foreign Language Interpreter and TTY/TDD Availability,Appeals Auto–Forward,Appeals Upheld,Enrollment Timeliness,Complaints about the Drug Plan,Beneficiary Access and Performance Problems,Members Choosing to Leave the Plan,Drug Plan Quality Improvement,Getting Information From Drug Plan,Rating of Drug Plan,Getting Needed Prescription Drugs,MPF Price Accuracy,High Risk Medication,Diabetes Treatment,Part D Medication Adherence for Oral Diabetes Medications,Part D Medication Adherence for Hypertension (RAS antagonists),Part D Medication Adherence for Cholesterol (Statins)
2012,H2182,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,5,,4,1,2,2,,4,2,4,5,3,4,1,1,1
2012,H2224,MA-PD,Local CCP,"SENIOR WHOLE HEALTH, LLC",Senior Whole Health,"Senior Whole Health, LLC",3,,2,,1,5,4,5,,,5,5,5,3,1,5,4,5
2012,H2225,MA-PD,Local CCP,"COMMONWEALTH CARE ALLIANCE, INC.","Commonwealth Care Alliance, Inc.","Commonwealth Care Alliance, Inc.",3,,5,,3,5,4,5,,5,5,5,5,3,4,5,4,4
2012,H2226,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",3,,5,,3,3,2,5,,5,5,4,4,3,3,4,3,4
2012,H2228,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,,3,,5,5,3,4,,,,,4,3,1,4,5,4
2012,H2230,MA-PD,Local CCP,"BLUE CROSS AND BLUE SHIELD OF MA HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,"Blue Cross and Blue Shield of Massachusetts, Inc.",3,5,5,,5,5,4,4,,4,2,4,3,4,2,5,5,5
2012,H2237,MA-PD,Local CCP,"INDEPENDENT CARE HEALTH PLAN, INC.",iCare,Independent Care Health Plan Inc.,5,,5,,5,3,4,4,,5,3,4,3,3,5,1,1,1
2012,H2241,MA-PD,Local CCP,GOLDEN STATE MEDICARE HEALTH PLAN,"Golden State Medicare Health Plan, Golden (HMO)",Golden State Medicare Health Plan,3,4,,,5,,5,,,,,,,3,3,5,1,2
2012,H2256,MA-PD,Local CCP,"TUFTS ASSOCIATED HMO, INC.",Tufts Health Plan Medicare Preferred,"TAHMO, Inc.",4,2,4,2,1,4,3,5,,4,5,5,5,4,2,5,5,5
2012,H2261,MA-PD,Local CCP,"BLUE CROSS AND BLUE SHIELD OF MA HMO BLUE, INC.",Blue Cross Blue Shield of Massachusetts,"Blue Cross and Blue Shield of Massachusetts, Inc.",3,5,2,,5,5,4,2,,4,1,3,3,4,1,5,5,5
2012,H2312,MA-PD,Local CCP,HEALTH ALLIANCE PLAN OF MICHIGAN,HAP Senior Plus,Health Alliance Plan (HAP),4,1,4,,5,5,4,5,,4,3,4,3,3,3,4,5,5
2012,H2320,MA-PD,Local CCP,PRIORITY HEALTH,Priority Health Medicare,Spectrum Health System,3,4,4,,1,5,3,5,,5,4,4,3,3,2,4,5,5
2012,H2322,MA-PD,Local CCP,"ALLIANCE HEALTH AND LIFE INSURANCE, CO",Alliance Medicare PPO,Health Alliance Plan (HAP),4,1,5,,4,3,3,3,,4,2,4,3,3,2,4,5,5
2012,H2323,MA-PD,Local CCP,FIDELIS SECURECARE OF MICHIGAN,Fidelis SecureCare Of Michigan,Fidelis SecureCare,3,,,,5,,5,4,,,,,,3,1,5,5,5
2012,H2354,MA-PD,Local CCP,HEALTHPLUS OF MICHIGAN,HealthPlus of Michigan,HealthPlus of Michigan,3,5,5,,4,5,5,5,,,5,5,3,2,2,5,5,5
2012,H2406,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,,5,,4,5,3,4,,,,,,1,1,5,5,5
2012,H2410,MA-PD,PFFS,MEDICA HEALTH PLANS,Medica Health Plans,Medica Holding Company,5,1,5,,2,,5,,,,,,4,4,3,5,5,5
2012,H2411,MA-PD,Local CCP,FALLON COMMUNITY HEALTH PLAN,Fallon Senior Plan PPO,Fallon Community Health Plan,,,,,,,4,,,,,,3,4,1,3,5,5
2012,H2416,MA-PD,Local CCP,PRIMEWEST HEALTH SYSTEM,PrimeWest Health,PrimeWest Health System,3,,5,,,5,5,5,,5,5,5,3,3,1,5,5,5
2012,H2417,MA-PD,Local CCP,ITASCA MEDICAL CARE,Itasca Medical Care/IMCare Classic,Itasca County Health & Human Services,4,,,,,,3,,,,,,3,3,3,5,5,5
2012,H2419,MA-PD,Local CCP,SOUTH COUNTRY HEALTH ALLIANCE,South Country Health Alliance,South Country Health Alliance,3,,5,,,5,4,5,,5,5,5,3,3,1,5,5,5
2012,H2422,MA-PD,Local CCP,"HEALTHPARTNERS, INC.",HealthPartners,"HealthPartners, Inc.",4,,5,,,5,5,5,,3,4,4,3,3,1,4,4,5
2012,H2425,MA-PD,Local CCP,BLUE PLUS,Blue Plus,Blue Cross and Blue Shield of Minnesota,3,,2,2,,5,5,5,,3,4,5,3,4,1,5,5,5
2012,H2450,MA-PD,1876 Cost,MEDICA INSURANCE COMPANY,Medica Insurance Company,Medica Holding Company,,,5,,2,5,4,5,,4,4,4,3,3,3,5,5,5
2012,H2456,MA-PD,Local CCP,UCARE MINNESOTA,UCare,UCare Minnesota,4,,3,,,5,4,5,,3,4,4,3,3,1,4,4,5
2012,H2457,MA-PD,Local CCP,METROPOLITAN HEALTH PLAN,Metropolitan Health Plan MSHO,Metropolitan Health Plan,4,,,,,,4,,,,,,3,4,4,4,5,5
2012,H2458,MA-PD,Local CCP,MEDICA HEALTH PLANS,Medica Health Plans,Medica Holding Company,5,,5,,,5,5,5,,,4,4,3,3,1,5,5,5
2012,H2459,MA-PD,Local CCP,UCARE MINNESOTA,UCare,UCare Minnesota,4,5,4,2,3,4,4,5,,5,4,5,3,4,3,5,5,5
2012,H2462,MA-PD,1876 Cost,"GROUP HEALTH PLAN, INC.",HealthPartners,"HealthPartners, Inc.",,,5,,1,5,5,5,,5,4,4,3,4,1,5,5,5
2012,H2486,MA-PD,Local CCP,"HUMANA MEDICAL PLAN OF UTAH, INC.","Humana Medical Plan of Utah, Inc.",Humana Inc.,4,4,5,,1,3,5,2,,5,4,4,3,3,3,4,3,5
2012,H2491,MA-PD,Local CCP,"WELLCARE HEALTH INSURANCE OF ARIZONA, INC.",'Ohana Health Plan,"WellCare Health Plans, Inc.",5,5,,,2,5,4,,,,,,4,3,5,1,1,1
2012,H2542,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,4,4,5,,1,2,4,2,,5,4,3,3,3,3,3,3,2
2012,H2593,MA-PD,Local CCP,"CAREMORE HEALTH PLAN OF ARIZONA, INC.","CareMore Health Plan of Arizona, Inc.","WellPoint, Inc.",5,1,5,,3,1,4,3,,5,5,4,3,3,5,4,3,3
2012,H2610,MA-PD,Local CCP,"ESSENCE HEALTHCARE, INC.",Essence Healthcare,Essence Group Holdings Corporation,3,4,4,1,3,4,4,5,,4,5,5,3,3,2,4,3,4
2012,H2611,MA-PD,Local CCP,COVENTRY HEALTH AND LIFE INSURANCE COMPANY,Coventry Health Care,Coventry Health Care Inc.,4,1,5,1,3,3,3,1,,4,2,4,3,3,1,3,3,3
2012,H2643,MA-PD,Local CCP,L. A. CARE HEALTH PLAN,L.A. Care Health Plan Medicare Advantage,L.A. Care Health Plan,5,,5,,5,5,5,1,,3,2,3,5,3,5,2,1,1
2012,H2649,MA-PD,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,4,4,4,,1,4,4,5,,5,4,4,3,3,3,3,3,3
2012,H2654,MA-PD,Local CCP,"UNITEDHEALTHCARE OF THE MIDWEST, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,4,,4,3,2,5,,5,4,5,5,3,3,3,3,3
2012,H2663,MA-PD,Local CCP,"COVENTRY HEALTH CARE OF MISSOURI, INC","Group Health Plan, Inc.",Coventry Health Care Inc.,5,1,3,2,3,4,2,3,,4,4,4,5,3,1,4,4,4
2012,H2667,MA-PD,Local CCP,"COVENTRY HEALTH CARE OF MISSOURI, INC",Coventry Health Care,Coventry Health Care Inc.,4,1,5,,4,5,4,5,,5,5,5,3,2,1,4,4,4
2012,H2672,MA-PD,Local CCP,"COVENTRY HEALTH CARE OF KANSAS, INC.",COVENTRY HEALTH CARE,Coventry Health Care Inc.,5,4,5,,3,4,1,4,,5,4,5,5,3,3,4,3,3
2012,H2701,MA-PD,Local CCP,NEW WEST HEALTH SERVICES,New West Health Services,New West Health Services,4,2,3,,5,5,4,5,,5,4,5,5,3,3,4,4,4
2012,H2773,MA-PD,Local CCP,"QUALITY HEALTH PLANS OF NEW YORK, INC.",QUALITY HEALTH PLANS,"QHP Financial Group, Inc.",,,,,,,1,,,,,,,,,5,4,1
2012,H2775,MA-PD,Local CCP,AMERICAN PROGRESSIVE LIFE & HEALTH INSURANCE OF NY,Universal American Corp.,Universal American Corp.,,,3,,3,1,1,1,,4,1,4,4,3,3,4,4,4
2012,H2802,MA-PD,Local CCP,"UNITEDHEALTHCARE OF THE MIDLANDS, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,5,,5,3,3,5,,5,4,5,5,3,1,4,4,3
2012,H2803,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,3,,5,3,2,5,,4,4,5,4,3,2,3,3,3
2012,H2810,MA-PD,Local CCP,GROUP HEALTH OPTIONS,"Group Health Options, Inc.",Group Health Cooperative,4,5,5,,1,1,5,4,,4,2,4,3,3,4,3,4,3
2012,H2816,MA-PD,PFFS,AMERICAN PROGRESSIVE LIFE & HEALTH INSUR CO OF NY,Universal American Corp.,Universal American Corp.,,,,,1,2,,,,,,,,,,,,
2012,H2836,MA-PD,Local CCP,"ANTHEM HEALTH PLANS, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",,,,,,,,,,,,,,,,,,
2012,H2899,MA-PD,Local CCP,"ARCADIAN HEALTH PLAN OF NORTH CAROLINA, INC.",Southeast Community Care,Arcadian Management Services Inc.,,,3,,4,1,1,2,,4,2,2,5,3,4,1,1,1
2012,H2905,MA-PD,Local CCP,"SIERRA HEALTH AND LIFE INSURANCE COMPANY, INC.","Sierra Health and Life Insurance Company, Inc.","UnitedHealth Group, Inc.",3,4,5,,5,3,3,3,,4,1,3,3,4,2,2,1,2
2012,H2906,MA-PD,Local CCP,HOMETOWN HEALTH PLAN,Senior Care Plus,Renown Health,5,4,,,2,,4,,,,,,3,1,5,5,5,4
2012,H2926,MA-PD,Local CCP,PRIMEWEST HEALTH SYSTEM,PrimeWest Health,PrimeWest Health System,3,,,,,,5,,,,,,4,,1,5,4,5
2012,H2931,MA-PD,Local CCP,"HEALTH PLAN OF NEVADA, INC.","Health Plan of Nevada, Inc.","UnitedHealth Group, Inc.",3,3,5,4,5,4,2,4,,3,4,4,3,4,1,3,3,3
2012,H2944,MA-PD,PFFS,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,4,4,4,2,1,1,3,1,,1,4,4,3,3,3,3,3,3
2012,H2949,MA-PD,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,4,4,4,,1,3,4,5,,2,4,3,3,3,3,3,3,4
2012,H2960,MA-PD,Local CCP,HOMETOWN HEALTH PLAN,Senior Care Plus,Renown Health,5,4,2,,1,5,3,5,,5,5,5,5,3,4,3,4,4
2012,H2997,MA-PD,Local CCP,"ROCKY MOUNTAIN HOSPITAL AND MEDICAL SERVICES, INC.",Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",3,1,,2,3,3,3,2,,,,,3,3,2,3,3,2
2012,H3028,MA-PD,Local CCP,"HUMANA HEALTH PLAN, INC.","Humana Health Plan, Inc.",Humana Inc.,4,4,5,,1,1,5,3,,1,4,2,3,3,5,3,3,3
2012,H3044,MA-PD,Local CCP,"NHP OF INDIANA, LLC",Welborn Health Plans,"Neighborhood Health Providers, Inc.",4,3,1,,5,5,4,5,,4,4,4,3,1,1,5,5,4
2012,H3107,MA-PD,Local CCP,"OXFORD HEALTH PLANS (NJ), INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,5,2,3,1,2,4,,3,2,4,4,4,3,2,2,2
2012,H3113,MA-PD,Local CCP,"OXFORD HEALTH PLANS (NJ), INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,,,,2,,3,,,,,,,1,1,5,4,5
2012,H3132,MA-PD,Local CCP,"AHF MCO OF FLORIDA, INC.",Positive Healthcare Partners,AIDS Healthcare Foundation,5,,,,2,,4,,,,,,3,3,3,5,4,5
2012,H3144,MA-PD,Local CCP,"COVENTRY HEALTH CARE OF ILLINOIS, INC.",PersonalCare,Coventry Health Care Inc.,,,,,,,,,,,,,,,,,,
2012,H3152,MA-PD,Local CCP,"AETNA HEALTH, INC.",Aetna Medicare,Aetna Inc.,,,2,3,,4,1,3,,4,1,3,4,5,2,3,4,3
2012,H3154,MA-PD,Local CCP,"HORIZON HEALTHCARE OF NEW JERSEY, INC.","Horizon Blue Cross Blue Shield of New Jersey, Inc.","Horizon Blue Cross Blue Shield of New Jersey, Inc.",4,3,2,2,2,3,4,5,,3,2,2,4,5,2,4,5,4
2012,H3156,MA-PD,Local CCP,AMERIHEALTH HMO_INC,AmeriHealth 65,Independence Blue Cross,3,4,5,,2,3,4,3,,2,1,4,5,3,1,4,5,5
2012,H3164,MA-PD,Local CCP,"AMERICHOICE OF NEW JERSEY, INC",UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",3,,3,,4,3,3,2,,3,2,2,3,3,5,1,2,1
2012,H3204,MA-PD,Local CCP,PRESBYTERIAN HEALTH PLAN,Presbyterian Senior Care (HMO),Presbyterian Healthcare Services,3,5,5,,3,5,4,5,,4,4,4,5,3,3,3,4,4
2012,H3206,MA-PD,Local CCP,"PRESBYTERIAN INSURANCE COMPANY, INC.",Presbyterian MediCare PPO,Presbyterian Healthcare Services,3,5,5,,2,3,4,5,,1,4,4,5,3,3,2,2,3
2012,H3209,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,,5,,5,4,3,4,,2,3,3,3,3,4,1,2,2
2012,H3240,MA-PD,Local CCP,"AMERIGROUP NEW JERSEY, INC.",Amerigroup Community Care,AMERIGROUP Corporation,4,1,5,,5,1,4,1,,2,2,,4,3,4,1,1,1
2012,H3251,MA-PD,Local CCP,"LOVELACE HEALTH SYSTEM, INC.",Lovelace Medicare Plan,Ardent Health Services.,3,4,5,,3,5,4,5,,4,4,4,3,3,4,3,3,3
2012,H3283,MA-PD,Local CCP,MEDICA HEALTH PLANS,Medica Health Plans,Medica Holding Company,,,,,,,,,,,,,,,,,,
2012,H3305,MA-PD,Local CCP,"MVP HEALTH PLAN, INC.",MVP HEALTH CARE,"MVP Health Care, Inc.",5,4,4,,5,5,4,5,,4,4,5,4,3,1,5,5,5
2012,H3307,MA-PD,Local CCP,"OXFORD HEALTH PLANS (NY), INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,5,4,3,3,2,4,,4,1,2,4,4,3,4,3,2
2012,H3312,MA-PD,Local CCP,AETNA HEALTH INC.,Aetna Medicare,Aetna Inc.,,,2,,,4,1,4,,2,1,3,3,5,3,3,4,3
2012,H3327,MA-PD,Local CCP,"TOUCHSTONE HEALTH HMO, INC.",Touchstone Health,"Touchstone Health Partnership, Inc",5,1,4,,4,1,2,1,,2,1,2,3,4,4,3,3,2
2012,H3328,MA-PD,Local CCP,NEW YORK STATE CATHOLIC HLTH PLAN INC,Fidelis Care,"The New York State Catholic Health Plan, Inc.",4,5,3,,4,1,4,1,,1,1,2,3,3,4,2,2,2
2012,H3330,MA-PD,Local CCP,HEALTH INSURANCE PLAN OF GREATER NEW YORK,EmblemHealth Medicare HMO,"EmblemHealth, Inc.",4,4,4,2,4,3,1,5,,2,4,3,4,4,4,3,3,2
2012,H3333,MA-PD,PFFS,AMERICAN PROGRESSIVE LIFE/HLTH INS.,Universal American Corp.,Universal American Corp.,,,2,,3,1,1,1,,2,1,2,4,3,2,4,4,4
2012,H3335,MA-PD,Local CCP,"EXCELLUS HEALTH PLAN, INC.","Excellus Health Plan, Inc","Lifetime Healthcare, Inc.",5,5,4,,3,4,4,5,,5,4,4,5,3,3,5,5,4
2012,H3337,MA-PD,Local CCP,"LIBERTY HEALTH ADVANTAGE, INC.",Liberty Health Advantage,"Liberty Health Advantage, Inc.",5,3,5,,2,2,4,1,,2,2,2,4,4,3,1,1,1
2012,H3342,MA-PD,Local CCP,"EMPIRE HEALTHCHOICE ASSURANCE, INC.",Empire BlueCross BlueShield,"WellPoint, Inc.",3,1,2,2,2,1,3,5,,4,2,2,3,4,3,4,4,3
2012,H3344,MA-PD,Local CCP,INDEPENDENT HEALTH BENEFITS CORPORATION,Independent Health,"Independent Health Association, Inc.",5,5,5,,5,4,2,2,,5,5,5,3,3,2,4,5,3
2012,H3346,MA-PD,Local CCP,"MVP HEALTH PLAN, INC.",MVP HEALTH CARE,"MVP Health Care, Inc.",5,4,2,,5,5,4,2,,5,4,5,4,3,1,5,5,5
2012,H3347,MA-PD,Local CCP,"ELDERPLAN, INC.",Elderplan,"Elderplan, Inc.",5,4,4,,1,3,5,3,,4,3,2,5,4,4,2,2,2
2012,H3351,MA-PD,Local CCP,"EXCELLUS HEALTH PLAN, INC.","Excellus Health Plan, Inc","Lifetime Healthcare, Inc.",5,5,5,,3,5,4,5,,5,4,5,5,3,2,5,5,4
2012,H3356,MA-PD,1876 Cost,"EXCELLUS HEALTH PLAN, INC.",Excellus BlueCross BlueShield,"Lifetime Healthcare, Inc.",,,,,,5,5,5,,,4,5,,3,1,5,4,5
2012,H3359,MA-PD,Local CCP,"MANAGED HEALTH, INC.",Healthfirst Medicare Plan,"Healthfirst, Inc.",3,1,5,,4,4,4,4,,1,3,,5,3,5,2,1,1
2012,H3361,MA-PD,Local CCP,"WELLCARE_OF NEW YORK, INC.",WellCare,"WellCare Health Plans, Inc.",5,5,5,,3,3,4,1,,,3,,5,3,5,1,1,1
2012,H3362,MA-PD,Local CCP,"INDEPENDENT HEALTH ASSOCIATION, INC.",Independent Health,"Independent Health Association, Inc.",5,5,5,,5,5,2,5,,5,5,5,3,3,2,5,5,4
2012,H3370,MA-PD,Local CCP,"EMPIRE HEALTHCHOICE HMO, INC.",Empire BlueCross BlueShield,"WellPoint, Inc.",3,1,2,2,2,2,2,5,,5,4,4,3,4,2,4,4,3
2012,H3379,MA-PD,Local CCP,"UNITEDHEALTHCARE OF NEW YORK, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,5,,3,3,2,4,,2,1,3,3,4,1,5,5,4
2012,H3384,MA-PD,Local CCP,HEALTHNOW NEW YORK INC,BlueCross BlueShield of WNY OR BlueShield of NENY,HealthNow New York Inc.,5,1,4,,5,5,4,5,,3,4,5,5,3,2,4,5,4
2012,H3387,MA-PD,Local CCP,"UNITEDHEALTHCARE OF NEW YORK, INC.",UnitedHealthcare Community Plan,"UnitedHealth Group, Inc.",3,,5,,3,1,4,1,,,2,,4,3,5,1,1,1
2012,H3388,MA-PD,Local CCP,"CAPITAL DISTRICT PHYSICIANS' HEALTH PLAN, INC.",CDPHP Medicare Choices,"Capital District Physicians' Health Plan, Inc.",4,5,5,,3,5,4,5,,5,4,5,3,3,2,4,5,5
2012,H3404,MA-PD,Local CCP,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,Blue Cross and Blue Shield of North Carolina,Blue Cross and Blue Shield of North Carolina,5,4,5,,5,2,5,2,,4,4,4,5,2,3,3,4,3
2012,H3405,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,4,4,5,,2,2,5,2,,5,4,4,3,3,3,3,3,3
2012,H3410,MA-PD,PFFS,STERLING LIFE INSURANCE COMPANY,WindsorSterling,Munich American Holding Corporation,4,2,,,4,4,,,,,,,,,,,,
2012,H3421,MA-PD,PFFS,"AMERICA'S 1ST CHOICE HEALTH PLANS, INC.",America's 1st Choice Health Plans,"America's 1st Choice Health Plans, Inc.",5,5,,,3,3,,,,,,,,,,,,
2012,H3449,MA-PD,Local CCP,BLUE CROSS AND BLUE SHIELD OF NORTH CAROLINA,Blue Cross and Blue Shield of North Carolina,Blue Cross and Blue Shield of North Carolina,5,4,3,1,5,4,5,5,,5,5,5,4,1,2,4,4,3
2012,H3456,MA-PD,Local CCP,"UNITEDHEALTHCARE OF NORTH CAROLINA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,4,,3,3,2,5,,5,4,4,4,2,3,2,2,2
2012,H3528,MA-PD,Local CCP,"CONNECTICARE, INC.","ConnectiCare, Inc.","EmblemHealth, Inc.",4,4,2,,1,3,2,4,,4,2,4,4,3,3,4,5,4
2012,H3533,MA-PD,Local CCP,"ARCADIAN HEALTH PLAN OF NEW YORK, INC.",Northeast Community Care,Arcadian Management Services Inc.,,,2,,3,4,1,3,,3,1,2,4,3,3,3,4,3
2012,H3597,MA-PD,Local CCP,AETNA HEALTH,Aetna Medicare,Aetna Inc.,,,2,,,5,1,4,,4,2,4,5,5,1,4,4,5
2012,H3619,MA-PD,Local CCP,HUMANA INSURANCE COMPANY,Humana Insurance Company,Humana Inc.,4,4,4,,2,2,4,1,,5,4,4,3,3,2,3,4,4
2012,H3620,MA-PD,Local CCP,MCKINLEY LIFE INSURANCE COMPANY,PrimeTime Health Plan,Aultman Health Foundation,3,3,,,5,5,4,,,5,4,4,3,2,1,5,4,4
2012,H3623,MA-PD,Local CCP,"AETNA HEALTH,  INC.",Aetna Medicare,Aetna Inc.,,,1,,,5,1,4,,3,2,2,4,4,3,1,2,2
2012,H3653,MA-PD,Local CCP,"PARAMOUNT CARE, INC",Paramount Elite,Promedica Health System,3,1,5,,2,5,4,5,,3,2,4,5,3,1,2,3,2
2012,H3655,MA-PD,Local CCP,COMMUNITY INSURANCE COMPANY,Anthem Blue Cross and Blue Shield,"WellPoint, Inc.",3,1,2,2,2,4,3,5,,4,4,4,3,3,1,3,3,3
2012,H3659,MA-PD,Local CCP,"UNITEDHEALTHCARE OF OHIO, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,4,,4,3,2,4,,4,4,4,4,3,1,2,2,2
2012,H3660,MA-PD,Local CCP,SUMMACARE INC.,SummaCare Secure,Summa Health System,5,5,4,,2,5,5,5,,5,4,5,5,3,2,4,5,4
2012,H3664,MA-PD,Local CCP,MCKINLEY LIFE INSURANCE COMPANY,PrimeTime Health Plan,Aultman Health Foundation,3,3,5,,4,5,4,5,,3,4,5,3,2,2,3,4,3
2012,H3668,MA-PD,Local CCP,"MT. CARMEL HEALTH PLAN, INC.",MediGold,Trinity Health,4,5,4,,5,5,5,5,,5,5,5,4,2,2,3,4,4
2012,H3672,MA-PD,Local CCP,HOMETOWN HEALTH PLAN,The Health Plan,Health Plan of the Upper Ohio Valley,5,5,5,,5,5,5,4,,5,4,4,4,3,1,4,3,3
2012,H3706,MA-PD,Local CCP,"TODAYS OPTIONS OF OKLAHOMA, INC.",Universal American Corp.,Universal American Corp.,,,3,,3,2,1,2,,3,4,4,4,1,3,2,2,3
2012,H3708,MA-PD,Local CCP,"SELECTCARE OF OKLAHOMA, INC.",Universal American Corp.,Universal American Corp.,,,,,,,1,,,,,,,1,1,5,5,5
2012,H3749,MA-PD,Local CCP,"UNITEDHEALTHCARE OF OKLAHOMA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,4,,4,3,2,5,,4,4,4,5,1,3,2,3,3
2012,H3755,MA-PD,Local CCP,"COMMUNITY CARE HMO, INC",CommunityCare Senior Health Plan (HMO),"CommunityCare Managed Healthcare Plans of OK, Inc.",4,5,5,,2,4,4,5,,5,4,5,5,1,3,2,3,2
2012,H3805,MA-PD,Local CCP,"UNITEDHEALTHCARE OF OREGON, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,2,5,,3,3,2,4,,4,5,5,4,3,2,5,4,5
2012,H3810,MA-PD,Local CCP,MID ROGUE INDEPENDENT PHYSICIAN ASSOCIATION,CareSource,Mid Rogue Community Health Plan,5,4,5,,2,5,4,4,,5,4,5,4,3,3,5,4,5
2012,H3811,MA-PD,Local CCP,"SAMARITAN HEALTH PLANS, INC.",Samaritan Advantage Health Plan,Samaritan Health Services,4,4,2,,1,4,5,5,,5,2,4,3,3,4,4,5,5
2012,H3812,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,2,4,,4,2,3,4,,4,2,4,5,3,3,3,3,4
2012,H3813,MA-PD,Local CCP,"ODS HEALTH PLAN, INC.","ODS Health Plan, Inc.","Health Services Group, Inc.",5,4,2,,2,5,4,5,,4,4,5,3,3,5,5,5,5
2012,H3814,MA-PD,Local CCP,ATRIO HEALTH PLANS,ATRIO Health Plans,ATRIO Health Plans,3,,5,,2,5,4,5,,,5,4,3,3,2,3,3,4
2012,H3815,MA-PD,Local CCP,CITIZENS CHOICE HEALTHPLAN,Citizens Choice Healthplan,Honored Citizens Choice Health Plan,3,1,5,,3,4,4,2,,4,4,2,4,3,5,1,1,1
2012,H3817,MA-PD,Local CCP,REGENCE BLUECROSS BLUESHIELD OF OR,Regence BlueCross BlueShield of Oregon,"Cambia Health Solutions, Inc.",3,4,2,3,5,5,3,5,,5,2,4,3,3,3,5,5,5
2012,H3818,MA-PD,Local CCP,"FAMILYCARE HEALTH PLANS, INC.","FamilyCare Health Plans, Inc.",FamilyCare Incorporated,3,1,5,,2,5,3,1,,2,2,2,3,3,3,4,4,5
2012,H3832,MA-PD,Local CCP,HAWAII MEDICAL SERVICE ASSOCIATION,Akamai Advantage by HMSA,Hawaii Medical Service Association,4,1,,,1,3,,,,,,,,,,,,
2012,H3864,MA-PD,Local CCP,"PACIFICSOURCE COMMUNITY HEALTH PLANS, INC.",PacificSource Medicare,PacificSource Health Plans,5,4,3,,1,5,4,5,,3,4,4,3,3,3,3,4,5
2012,H3887,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,3,5,,4,1,2,3,,4,4,3,5,4,3,2,1,1
2012,H3907,MA-PD,Local CCP,UNIVERSITY OF PITTSBURGH MEDICAL CENTER,UPMC Health Plan,University of Pittsburgh Medical Center,3,5,5,,5,5,4,5,,5,3,4,5,3,1,4,4,4
2012,H3909,MA-PD,Local CCP,QCC INSURANCE COMPANY,Personal Choice 65,Independence Blue Cross,3,4,2,,2,3,4,5,,2,1,4,5,3,1,5,5,5
2012,H3912,MA-PD,Local CCP,UNITEDHEALTHCARE INSURANCE COMPANY,UnitedHealthcare,"UnitedHealth Group, Inc.",3,,5,,3,3,3,5,,,4,4,4,3,1,4,3,4
2012,H3916,MA-PD,Local CCP,"HIGHMARK, INC.",Highmark Inc.,Highmark Inc.,5,5,3,2,4,4,3,5,,3,4,1,4,3,1,4,5,4
2012,H3920,MA-PD,Local CCP,"UNITEDHEALTHCARE OF PENNSYLVANIA, INC.",UnitedHealthcare,"UnitedHealth Group, Inc.",3,4,5,,1,3,3,4,,2,2,3,4,3,3,3,2,3
